idea_id,symbol,direction,lots,entry_time_utc,entry_price,sl,tp,exit_time_utc,exit_price,exit_reason,same_bar_ambiguous,gross_pnl_usd,commission_usd,net_pnl_usd,r_multiple_net
ema-idea-1,GBPUSD,BUY,0.05,2015-01-09 17:00:00+00:00,1.51532,1.511182752853894,1.5264117414383187,2015-01-12 08:19:00+00:00,1.5111327528538938,SL,False,-20.9362,0.2500,-21.1862,-1.0119
ema-idea-2,EURUSD,SELL,0.08,2015-01-12 13:00:00+00:00,1.17895,1.1817957247831223,1.1707728256506333,2015-01-12 13:17:00+00:00,1.1818457247831224,SL,False,-23.1658,0.4000,-23.5658,-1.0173
ema-idea-3,EURUSD,BUY,0.07,2015-01-12 20:00:00+00:00,1.1842000000000001,1.1809602160090318,1.1928793519729048,2015-01-13 09:21:00+00:00,1.1809102160090317,SL,False,-23.0285,0.3500,-23.3785,-1.0152
ema-idea-4,EURUSD,SELL,0.08,2015-01-13 11:00:00+00:00,1.18017,1.182977932668884,1.1718662019933477,2015-01-14 13:38:00+00:00,1.1830279326688842,SL,False,-22.8635,0.4000,-23.2635,-1.0175
ema-idea-5,GBPUSD,SELL,0.05,2015-01-15 23:00:00+00:00,1.5179399999999998,1.52235245669433,1.5048226299170102,2015-01-16 08:23:00+00:00,1.5224024566943302,SL,False,-22.3123,0.2500,-22.5623,-1.0112
ema-idea-6,GBPUSD,BUY,0.06,2015-01-16 11:00:00+00:00,1.5202,1.516130309380239,1.531449071859283,2015-01-16 14:27:00+00:00,1.5160803093802389,SL,False,-24.7181,0.3000,-25.0181,-1.0121
ema-idea-7,GBPUSD,BUY,0.06,2015-01-20 17:00:00+00:00,1.51638,1.512300707868128,1.527137876395616,2015-01-21 09:30:00+00:00,1.512250707868128,SL,False,-24.7758,0.3000,-25.0758,-1.0121
ema-idea-8,GBPUSD,SELL,0.07,2015-01-21 12:00:00+00:00,1.5115299999999998,1.5149854558805105,1.5013636323584685,2015-01-21 23:41:00+00:00,1.5150354558805106,SL,False,-24.5382,0.3500,-24.8882,-1.0143
ema-idea-9,EURUSD,BUY,0.05,2015-01-21 22:00:00+00:00,1.1612,1.1568399421516113,1.1731601735451658,2015-01-22 13:40:00+00:00,1.1567899421516112,SL,False,-22.0503,0.2500,-22.3003,-1.0113
ema-idea-10,EURUSD,SELL,0.04,2015-01-22 15:00:00+00:00,1.1461899999999998,1.1521440645793042,1.1289678062620871,2015-01-23 08:50:00+00:00,1.1289678062620871,TP,False,68.8888,0.2000,68.6888,2.8601
ema-idea-11,GBPUSD,BUY,0.05,2015-01-26 19:00:00+00:00,1.5103300000000002,1.5060906223897013,1.5215681328308963,2015-01-27 09:33:00+00:00,1.5060406223897012,SL,False,-21.4469,0.2500,-21.6969,-1.0117
ema-idea-12,EURUSD,BUY,0.04,2015-01-27 16:00:00+00:00,1.1404,1.1348981770108826,1.1558254689673526,2015-01-27 17:27:00+00:00,1.1348481770108825,SL,False,-22.2073,0.2000,-22.4073,-1.0090
ema-idea-13,EURUSD,SELL,0.06,2015-01-29 00:00:00+00:00,1.1282299999999998,1.132267837187772,1.1163564884366843,2015-01-29 11:36:00+00:00,1.132317837187772,SL,False,-24.5270,0.3000,-24.8270,-1.0122
ema-idea-14,GBPUSD,SELL,0.07,2015-01-29 14:00:00+00:00,1.51263,1.5158776981832693,1.5031669054501915,2015-01-29 16:33:00+00:00,1.5031669054501915,TP,False,66.2417,0.3500,65.8917,2.8544
ema-idea-15,EURUSD,BUY,0.06,2015-01-29 23:00:00+00:00,1.1330900000000002,1.12931998327353,1.14348005017941,2015-01-30 13:00:00+00:00,1.1292699832735298,SL,False,-22.9201,0.3000,-23.2201,-1.0131
ema-idea-16,EURUSD,SELL,0.05,2015-01-30 17:00:00+00:00,1.12892,1.1330780053188472,1.1166859840434589,2015-02-02 08:31:00+00:00,1.1331280053188473,SL,False,-21.0400,0.2500,-21.2900,-1.0119
ema-idea-17,EURUSD,BUY,0.06,2015-02-02 10:00:00+00:00,1.1354300000000002,1.1319076836186495,1.1450769491440513,2015-02-02 11:25:00+00:00,1.1318576836186494,SL,False,-21.4339,0.3000,-21.7339,-1.0140
ema-idea-18,GBPUSD,BUY,0.05,2015-02-03 16:00:00+00:00,1.51164,1.507437798867815,1.5230066033965557,2015-02-04 12:24:00+00:00,1.5230066033965557,TP,False,56.8330,0.2500,56.5830,2.6614
ema-idea-19,EURUSD,SELL,0.05,2015-02-05 01:00:00+00:00,1.13255,1.1370560253162498,1.1191919240512505,2015-02-05 07:45:00+00:00,1.13710602531625,SL,False,-22.7801,0.2500,-23.0301,-1.0110
ema-idea-20,EURUSD,BUY,0.05,2015-02-05 15:00:00+00:00,1.14233,1.137409734559257,1.1560107963222288,2015-02-06 13:31:00+00:00,1.137359734559257,SL,False,-24.8513,0.2500,-25.1013,-1.0101
ema-idea-22,GBPUSD,SELL,0.07,2015-02-09 11:00:00+00:00,1.5216999999999998,1.524809596988599,1.512491209034203,2015-02-10 03:29:00+00:00,1.5248595969885992,SL,False,-22.1172,0.3500,-22.4672,-1.0158
ema-idea-23,GBPUSD,BUY,0.07,2015-02-10 21:00:00+00:00,1.526,1.522595121069249,1.5348546367922529,2015-02-11 16:44:00+00:00,1.5225451210692489,SL,False,-24.1842,0.3500,-24.5342,-1.0145
ema-idea-21,EURUSD,SELL,0.05,2015-02-06 17:00:00+00:00,1.13295,1.1373515863116046,1.1199052410651857,2015-02-12 13:36:00+00:00,1.1374015863116047,SL,False,-22.2579,0.2500,-22.5079,-1.0112
